trade_date,volume,price_usd,price_btc,market_cap,capitalization_change_1_day,USD_price_change_1_day,BTC_price_change_1_day,crypto_name,crypto_type,ticker,max_supply,site_url,github_url,minable,platform_name,industry_name,Unemployment_Rate,CPI,CCI,PPI,GDP
2017-03-29,298457984.0,1039.97,1.0,16893415156.0,-0.0067512310707854,-0.0068567062980471,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,243.892,96.9,191.5,19280.084
2017-03-30,352968992.0,1026.43,1.0,16675587066.0,-0.012894260159269,-0.013019606334798,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,243.892,96.9,191.5,19280.084
2017-03-31,447287008.0,1071.79,1.0,17414322808.0,0.044300433866356,0.044192005299923,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,243.892,96.9,191.5,19280.084
2017-04-01,289633984.0,1080.5,1.0,17557597716.0,0.0082274177169945,0.0081265919629779,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-02,514187008.0,1102.17,1.0,17911915755.0,0.020180325619211,0.020055529847293,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-03,580444032.0,1143.81,1.0,18591158323.0,0.037921268572871,0.037780015787038,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-04,436310016.0,1133.25,1.0,18421262063.0,-0.0091385516194445,-0.0092323025677341,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-05,414784000.0,1124.78,1.0,18285857775.0,-0.0073504349233469,-0.0074740789763953,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-06,511222016.0,1182.68,1.0,19229356147.0,0.051597162332189,0.051476733227831,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-07,317022016.0,1176.9,1.0,19137747435.0,-0.0047640030846426,-0.0048872053302668,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-08,209312000.0,1175.95,1.0,19124327856.0,-0.0007012099540752,-0.0008072053700399,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-09,242343008.0,1187.87,1.0,19320511927.0,0.010258351168062,0.010136485394787,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-10,215883008.0,1187.13,1.0,19310642460.0,-0.0005108284416733,-0.0006229637923339,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-11,216182000.0,1205.01,1.0,19604036563.0,0.015193389013739,0.015061534962472,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-12,288702016.0,1200.37,1.0,19530680104.0,-0.0037419058449651,-0.0038505904515316,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-13,351968992.0,1169.28,1.0,19026699552.0,-0.025804557205193,-0.025900347392887,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-14,254827008.0,1167.54,1.0,19000400018.0,-0.0013822436165623,-0.0014880952380952,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-15,203559008.0,1172.52,1.0,19083656460.0,0.0043818257468857,0.0042653784881032,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-16,183231008.0,1182.94,1.0,19255408766.0,0.0089999684473465,0.0088868420154881,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-17,253206000.0,1193.91,1.0,19436033390.0,0.0093804616767698,0.0092735049960269,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-18,270524000.0,1211.67,1.0,19727334977.0,0.014987707684731,0.014875493127623,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-19,288060992.0,1210.29,1.0,19707045565.0,-0.0010284922937465,-0.0011389239644459,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-20,315108000.0,1229.08,1.0,20015137622.0,0.015633599464913,0.015525204703005,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-21,272167008.0,1222.05,1.0,19903192286.0,-0.0055930335386229,-0.0057197253230058,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-22,249320000.0,1231.71,1.0,20062753908.0,0.0080168859199655,0.0079047502148031,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-23,258951008.0,1207.21,1.0,19665994145.0,-0.019775937282558,-0.01989104578188,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-24,235806000.0,1250.15,1.0,20367443800.0,0.035668151318877,0.035569619204612,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-25,242556000.0,1265.49,1.0,20619704237.0,0.012385473576218,0.012270527536696,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-26,329631008.0,1281.08,1.0,20876159410.0,0.012437383681761,0.012319338754158,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-27,449196992.0,1317.73,1.0,21475836448.0,0.028725448307927,0.02860867393137,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-28,527488992.0,1316.48,1.0,21457669552.0,-0.0008459226276931,-0.0009486010032404,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-29,422705984.0,1321.79,1.0,21547126640.0,0.0041690029657327,0.0040334832280019,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-04-30,413115008.0,1347.89,1.0,21975104909.0,0.019862428812457,0.019745950567034,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.193,97.0,193.0,19438.643
2017-05-01,713624000.0,1421.6,1.0,23179524919.0,0.054808384987811,0.054685471366358,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-02,477337984.0,1452.82,1.0,23691443738.0,0.022084957340104,0.021961170512099,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-03,583795968.0,1490.09,1.0,24301634925.0,0.025755762027338,0.025653556531435,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-04,933548992.0,1537.67,1.0,25080858487.0,0.032064655913269,0.031930957190505,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-05,946035968.0,1555.45,1.0,25373374563.0,0.011662921193532,0.011562949137331,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-06,582529984.0,1578.8,1.0,25757608890.0,0.015143209510662,0.015011732939021,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-07,1080029952.0,1596.71,1.0,26053077975.0,0.011471137956238,0.011344058778819,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-08,1340320000.0,1723.35,1.0,28123369330.0,0.079464367204006,0.079313087536246,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-09,1167920000.0,1755.36,1.0,28649119972.0,0.018694440052002,0.018574288449822,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-10,915723008.0,1787.13,1.0,29170965564.0,0.018215065332199,0.018098851517638,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-11,799489984.0,1848.57,1.0,30176934751.0,0.034485289312517,0.034379144214467,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-12,740984000.0,1724.24,1.0,28150631936.0,-0.067147403529209,-0.067257393552854,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-13,579635008.0,1804.91,1.0,29471223857.0,0.046911626140484,0.046785830278848,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-14,437196000.0,1808.91,1.0,29540290794.0,0.0023435381352035,0.0022161769838939,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-15,731529024.0,1738.43,1.0,28392885375.0,-0.038842048881694,-0.038962690238873,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-16,959044992.0,1734.45,1.0,28330874003.0,-0.002184046150329,-0.0022894220647366,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-17,1064729984.0,1839.09,1.0,30043626195.0,0.060455324880504,0.060330364092363,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-18,894321024.0,1888.65,1.0,30856574835.0,0.027058938715437,0.026948110206678,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-19,1157289984.0,1987.71,1.0,32479082015.0,0.052582219143766,0.052450162814709,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-20,961336000.0,2084.73,1.0,34068630559.0,0.048940685677812,0.048809937063254,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-21,1147859968.0,2041.2,1.0,33361091114.0,-0.020768062390259,-0.020880401778648,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-22,1942220032.0,2173.4,1.0,35525744380.0,0.064885565601048,0.064765824025083,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-23,1378749952.0,2320.42,1.0,37933704066.0,0.067780696169047,0.067645164258765,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-24,1725379968.0,2443.64,1.0,39952841999.0,0.053228072046087,0.053102455589936,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-25,2406700032.0,2304.98,1.0,37690456715.0,-0.056626391786012,-0.056743219132114,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-26,1763480064.0,2202.42,1.0,36017660894.0,-0.044382476807034,-0.04449496307994,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-27,1700480000.0,2038.87,1.0,33347170525.0,-0.07414391447738,-0.07425922394457,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-28,1147139968.0,2155.8,1.0,35264171110.0,0.057486154142009,0.05735039507178,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-29,994625024.0,2255.61,1.0,36901102917.0,0.046419120469155,0.046298357918174,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-30,1443970048.0,2175.47,1.0,35594903085.0,-0.035397311428278,-0.035529191659906,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-05-31,1544829952.0,2286.41,1.0,37414813240.0,0.051128391912013,0.050995876753069,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.4,244.004,97.1,192.8,19438.643
2017-06-01,1653180032.0,2407.88,1.0,39407633763.0,0.053262875060124,0.053126954483229,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-02,1317030016.0,2488.55,1.0,40732491835.0,0.033619325635428,0.033502500124591,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-03,1514950016.0,2515.35,1.0,41177190057.0,0.010917530501237,0.010769323501637,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-04,1355120000.0,2511.81,1.0,41124262595.0,-0.0012853587611669,-0.0014073588168644,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-05,1369309952.0,2686.81,1.0,43994968834.0,0.069805658700103,0.069670874787504,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-06,2089609984.0,2863.2,1.0,46888622160.0,0.065772369038792,0.065650343716154,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-07,1517709952.0,2732.16,1.0,44748237218.0,-0.045648279761693,-0.045766974015088,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-08,1281170048.0,2805.62,1.0,45957247989.0,0.027018064758843,0.026887151557742,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-09,1348950016.0,2823.81,1.0,46260465854.0,0.0065978246798541,0.0064834154304575,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-10,2018889984.0,2947.71,1.0,48295501718.0,0.043990820810639,0.043876889734083,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-11,1752400000.0,2958.11,1.0,48471330146.0,0.0036406791884402,0.0035281625397343,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-12,2569530112.0,2659.63,1.0,43585351533.0,-0.10080141391381,-0.10090226529777,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-13,1781200000.0,2717.02,1.0,44530631894.0,0.02168802883887,0.021578189447404,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-14,1696560000.0,2506.37,1.0,41082567339.0,-0.077431296353659,-0.077529793671007,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-15,2026259968.0,2464.58,1.0,40402259202.0,-0.016559533180736,-0.016673515881534,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-16,1195190016.0,2518.56,1.0,41291821423.0,0.022017635611723,0.02190231195579,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-17,1534509952.0,2655.88,1.0,43548031452.0,0.054640603181125,0.054523219617559,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-18,1178659968.0,2548.29,1.0,41788418974.0,-0.040406246145466,-0.040510113408738,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-19,1446840064.0,2589.6,1.0,42470734800.0,0.01632786888694,0.016210870819255,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-20,1854189952.0,2721.79,1.0,44643512689.0,0.051159413634633,0.051046493666976,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-21,1626579968.0,2689.1,1.0,44111929173.0,-0.011907295908885,-0.012010478398407,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-22,1097939968.0,2705.41,1.0,44384244937.0,0.0061732907425568,0.0060652262838868,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-23,961318976.0,2744.91,1.0,45037797053.0,0.014724867279542,0.014600374804558,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-24,982750016.0,2608.72,1.0,42807952581.0,-0.049510513788584,-0.049615470088272,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-25,1161100032.0,2589.41,1.0,42495001716.0,-0.0073105777345423,-0.0074020975804226,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-26,1663280000.0,2478.45,1.0,40677994354.0,-0.042758143043347,-0.042851460371282,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-27,1489789952.0,2552.45,1.0,41897190525.0,0.029971885053869,0.029857370534003,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-28,1183869952.0,2574.79,1.0,42268942193.0,0.0088729497930936,0.0087523751689554,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-29,949979008.0,2539.32,1.0,41690395783.0,-0.013687269659088,-0.01377588075144,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-06-30,860273024.0,2480.84,1.0,40735082695.0,-0.022914464352232,-0.023029787502166,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.163,95.0,193.6,19438.643
2017-07-01,779913984.0,2434.55,1.0,39980058373.0,-0.018534989302788,-0.018659002595895,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
2017-07-02,803747008.0,2506.47,1.0,41167015221.0,0.029688722235623,0.029541393686718,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
2017-07-03,964112000.0,2564.06,1.0,42118211083.0,0.023105776721815,0.022976536722961,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
2017-07-04,985516032.0,2601.64,1.0,42740618673.0,0.014777635944068,0.014656443296959,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
2017-07-05,941566016.0,2601.99,1.0,42751085999.0,0.000244903474142,0.0001345305268983,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
2017-07-06,761956992.0,2608.56,1.0,42863758795.0,0.0026355540068066,0.0025249904880496,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
2017-07-07,917411968.0,2518.66,1.0,41391217675.0,-0.034353989509939,-0.034463458766523,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
2017-07-08,733329984.0,2571.34,1.0,42262222823.0,0.021043235665088,0.020915883842996,0.0,Bitcoin,0.0,BTC,21000000.0,https://bitcoin.org/,https://github.com/bitcoin/,1.0,XRP,Proof of Work (PoW),4.3,244.243,93.4,193.5,19692.595
